date,state,city_or_county,address,n_killed,n_injured,location
2015-05-22,Ohio,Cincinnati,Forest Avenue and Reading Road,0,1,"39.1444,-84.4909"
2015-05-22,Ohio,Cincinnati,1800 block of Highland Avenue,0,0,"39.115,-84.5035"
2015-05-22,Ohio,Cincinnati,2300 block of Vine Street,0,1,"39.1235,-84.5143"
2015-05-22,Ohio,Dayton,100 block of Stainton Avenue,0,1,"39.7648,-84.1657"
2015-05-22,Ohio,Akron,60 block of Chittenden Street,0,1,"41.0594,-81.4887"
2015-05-23,Ohio,Dayton,100 block of South Wright Avenue,1,0,"39.7644,-84.1425"
2015-05-23,Ohio,Canton,Freshley Avenue NE,1,0,"40.7989,-81.3784"
2015-05-23,Ohio,Lancaster,Columbus-Lancaster Road,0,1,"39.7085,-82.7329"
2015-05-23,Ohio,Canton,1115 Eighth St. NW,1,0,"40.8052,-81.3843"
2015-05-23,Ohio,Dayton,4000 block of Larkspur Drive,0,1,"39.7861,-84.2478"
2015-05-24,Ohio,Columbus,1800 block of South 5th Street,0,1,"39.9256,-82.9916"
2015-05-24,Ohio,Cincinnati,Judy Ln,0,0,"39.103,-84.6068"
2015-05-24,Ohio,Toledo,600 block of Segur Street,0,1,"41.6367,-83.5541"
2015-05-24,Ohio,Columbus,2100 Brice Rd,0,0,"39.9385,-82.8302"
2015-05-24,Ohio,Xenia,210 Fairground Road,0,1,"39.7019,-83.9422"
2015-05-25,Ohio,Columbus,Cordell Avenue and Cleveland Avenue,0,1,"40.0114,-82.9688"
2015-05-25,Ohio,Columbus,2300 block of Hiawatha Park Drive,0,1,"40.0119,-82.9871"
2015-05-25,Ohio,Stow,1000 block of Graham Road,0,1,"41.1636,-81.4772"
2015-05-25,Ohio,Columbus,1755 E Broad St,0,1,"39.9652,-82.9554"
2015-05-25,Ohio,Cleveland,Gordon Park,0,0,"41.5362,-81.6346"
2015-05-25,Ohio,Toledo,1100 block of Montrose Avenue,0,1,"41.651,-83.5893"
2015-05-25,Ohio,Cleveland,5300 Riverside Dr,0,0,"41.4105,-81.8351"
2015-05-25,Ohio,Columbus,Ariel Drive,0,1,"39.9239,-82.898"
2015-05-25,Ohio,Columbus,E. Columbus and Wager,1,0,"39.9466,-82.9815"
2015-05-25,Ohio,Dayton,2500 block of Falmouth Ave,0,1,"39.7926,-84.2511"
2015-05-25,Ohio,Akron,Boulevard and West Thornton,1,0,"41.0657,-81.5423"
2015-05-25,Ohio,Cincinnati,1133 Sycamore Street,0,0,"39.109,-84.51"
2015-05-26,Ohio,Toledo,5001 Monroe St,0,0,"41.6957,-83.6414"
2015-05-26,Ohio,Dayton,North Broadway and West Riverview Avenue,0,1,"39.7617,-84.215"
2015-05-26,Ohio,Middletown,1500 block of Fairfield Avenue,0,1,"39.5103,-84.399"
2015-05-26,Ohio,Lockland,Interstate 75 NB and Davis Street,0,2,"39.2207,-84.4508"
2015-05-26,Ohio,Cincinnati,Park Avenue and William Howard Taft,1,0,"39.1272,-84.4861"
2015-05-26,Ohio,Columbus,4600 International Gateway,0,0,"39.9975,-82.8889"
2015-05-27,Ohio,South Euclid,Liberty Road,0,1,"41.5259,-81.5153"
2015-05-27,Ohio,Cleveland,East 147th Street and Harvard Avenue,0,1,"41.4494,-81.5786"
2015-05-27,Ohio,Cincinnati,3600 block of McHenry Avenue,1,0,"39.1495,-84.5632"
2015-05-27,Ohio,Cincinnati,800 block of Blair Avenue,0,2,"39.1412,-84.4929"
2015-05-27,Ohio,Dayton,McCabe and Dearborn Avenue,1,0,"39.7429,-84.239"
2015-05-27,Ohio,Warren,1104 Harrison St. Northeast,0,1,"41.239,-80.8042"
2015-05-27,Ohio,Xenia,300 block of Stelton Road,0,0,"39.6736,-83.9365"
2015-05-28,Ohio,Cincinnati,Dallas and Betts,0,1,"39.215,-84.557"
2015-05-28,Ohio,Cleveland,East 55th Street and Cedar Avenue,0,1,"41.5005,-81.6517"
2015-05-28,Ohio,Cincinnati,1500 block of Joseph Street,1,0,"39.1729,-84.4723"
2015-05-29,Ohio,Cleveland,E. 93rd Street and Union Avenue,0,0,"41.4635,-81.6215"
2015-05-29,Ohio,Chillicothe,3000 block of Trego Creek Rd,1,0,"39.2701,-82.9683"
2015-05-29,Ohio,Adrian,East Maumee Street,1,0,"41.0014,-83.323"
2015-05-29,Ohio,Shaker Heights,Fernway Road,0,0,"41.4714,-81.5613"
2015-05-29,Ohio,Cincinnati,7700 block of Reading Road,0,1,"39.2093,-84.45"
2015-05-30,Ohio,Warren,Brier Street,0,2,"41.2189,-80.7907"
2015-05-30,Ohio,Dayton,100 block of Macready Avenue,0,0,"39.7864,-84.1672"
2015-05-30,Ohio,Fremont,519 Bidwell Ave,1,1,"41.3414,-83.112"
2015-05-30,Ohio,Jefferson,4792 Lenox-New Lyme Road,0,0,"41.6198,-80.7624"
2015-05-30,Ohio,Akron,900 block of Coventry Street,1,0,"41.0567,-81.5048"
2015-05-30,Ohio,Warren,4th Street and Hayes Ave. S.W,0,1,"41.2227,-80.8294"
2015-05-30,Ohio,Cleveland,5300 Riverside Dr,0,0,"41.4105,-81.8351"
2015-05-31,Ohio,Campbell,Penhale Avenue,0,1,"41.0775,-80.5894"
2015-05-31,Ohio,Marion,East Farming Street,0,0,"40.5938,-83.1222"
2015-05-31,Ohio,Dayton,200 block of Torrence Street,0,3,"39.761,-84.1585"
2015-05-31,Ohio,Cleveland,Edna Avenue and Addison Road,0,1,"41.5211,-81.6416"
2015-05-31,Ohio,Cleveland,16209 block of Laverne Avenue,3,1,"41.4366,-81.8117"
2015-05-31,Ohio,Columbus,2200 block of Willamont Avenue,1,0,"39.984,-82.9453"
2015-05-31,Ohio,Springfield,700 block of South Limestone Street,0,0,"39.9163,-83.8081"
2015-05-31,Ohio,Columbus,Courtright Road and Petzinger Road,0,1,"39.9272,-82.8986"
2015-05-31,Ohio,Marion,Maple Street,0,0,"40.592,-83.1354"
2015-05-31,Ohio,Columbus,Hidden Bridge Lane,0,1,"39.9901,-82.8147"
2015-05-31,Ohio,Cincinnati,600 block of Dutch Colony Drive,1,0,"39.1897,-84.5119"
2015-06-01,Ohio,Cincinnati,2500 block of West McMicken,0,1,"39.1277,-84.5314"
2015-06-01,Ohio,Dayton,3600 block of Otterbein Avenue,0,0,"39.7807,-84.2356"
2015-06-01,Ohio,Cleveland,5700 block of Curtis Avenue,0,0,"41.5067,-81.6506"
2015-06-01,Ohio,Cincinnati,Dale and Reading,1,0,"39.1769,-84.4665"
2015-06-01,Ohio,Cleveland Heights,2800 block of Avondale Avenue,0,0,"41.5151,-81.58"
2015-06-01,Ohio,Columbus,3420 Bexvie Avenue,0,1,"39.936,-82.9104"
2015-06-01,Ohio,Cincinnati,Irving Avenue,0,1,"39.1494,-84.5079"
2015-06-01,Ohio,Cincinnati,Dutch Colony Drive,0,1,"39.1903,-84.517"
2015-06-02,Ohio,Youngstown,942 W. Indianola Ave,0,1,"41.0721,-80.6811"
2015-06-02,Ohio,Marion,373 Olney Ave,1,0,"40.5829,-83.1383"
2015-06-02,Ohio,Dayton,4100 block of Kammer Avenue,0,1,"39.7595,-84.2559"
2015-06-02,Ohio,Columbus,2200 block of Century Drive,1,0,"40.014,-82.9469"
2015-06-02,Ohio,Cleveland,Lorain Avenue and West 110th Street,0,0,"41.4639,-81.7627"
2015-06-02,Ohio,Dayton,100 block of Dover Avenue,0,0,"39.7502,-84.1667"
2015-06-02,Ohio,Dayton,444 N James H McGee Blvd,0,0,"39.7594,-84.2274"
2015-06-02,Ohio,Dayton,100 Huffman Avenue,0,1,"39.7611,-84.1663"
2015-06-02,Ohio,Cleveland,Fleet Avenue and East 65th Street,0,2,"41.4561,-81.645"
2015-06-02,Ohio,Fairfield (county),13000 block of Old Gate Drive NW,0,0,"39.9332,-82.7649"
2015-06-02,Ohio,Cincinnati,8800 block of Reading Road,0,1,"39.2208,-84.4422"
2015-06-03,Ohio,Youngstown,2200 Belmont Ave,0,1,"41.1327,-80.6677"
2015-06-03,Ohio,Medina,Boneta Rd,0,0,"41.1179,-81.7757"
2015-06-03,Ohio,Toledo,900 block of Woodstock,0,1,"41.6494,-83.5923"
2015-06-03,Ohio,Hamilton,700 block of Fairview Avenue,1,0,"39.3715,-84.5553"
2015-06-03,Ohio,Dayton,1500 E 3rd St,0,0,"39.7625,-84.1715"
2015-06-03,Ohio,Cleveland,East 105th Street and Columbia Avenue,0,1,"41.5314,-81.6155"
2015-06-03,Ohio,Cincinnati,525 block of Hale Avenue,0,2,"39.1398,-84.4966"
2015-06-04,Ohio,Toledo,1600 block of Starr Avenue,0,1,"41.6436,-83.5087"
2015-06-04,Ohio,Hamilton,600 block of East Avenue,1,0,"39.3913,-84.5527"
2015-06-04,Ohio,Cleveland,7300 Wade Park,0,0,"41.5155,-81.6385"
2015-06-04,Ohio,Toledo,900 block of Fernwood Avenue,0,1,"41.6547,-83.5645"
2015-06-05,Ohio,Evanston,Kinney Avenue,0,0,"39.1361,-84.4682"
2015-06-05,Ohio,Ravenna,West Harris Avenue and South Chestnut Street,0,1,"41.1514,-81.2436"
2015-06-05,Ohio,Cleveland,Lorain Avenue and West 44th Street.,0,1,"41.4793,-81.7165"
2015-06-05,Ohio,Cleveland,East 65th Street,0,1,"41.4454,-81.6448"
2015-06-05,Ohio,Dayton,4150 Germantown Pk,1,0,"39.7288,-84.2618"
2015-06-06,Ohio,Cleveland,9200 block of Madison,0,1,"41.4778,-81.7466"
2015-06-06,Ohio,Liberty,305 East Montrose Street,0,1,"41.151,-80.6605"
2015-06-06,Ohio,Findlay,400 block of North Main Street,0,0,"41.0458,-83.6502"
2015-06-06,Ohio,Columbus,467 E. 2nd Ave,1,1,"39.9817,-82.9918"
2015-06-06,Ohio,Akron,2500 block of Romig Road,0,0,"41.0458,-81.5826"
2015-06-06,Ohio,Cleveland,6800 block of Fullerton Avenue,0,1,"41.455,-81.6419"
2015-06-06,Ohio,Cleveland,West 88th Street and Dennison Avenue,0,1,"41.4643,-81.7448"
2015-06-06,Ohio,Akron,200 block of North Hawkins Avenue,0,0,"41.1153,-81.5692"
2015-06-06,Ohio,Akron,Thurmont Road and North Hawkins Avenue,0,0,"41.1221,-81.5701"
2015-06-07,Ohio,Columbus,1900 block of Channingway Center Drive,0,2,"39.9404,-82.8308"
2015-06-07,Ohio,Dayton,2100 block of North Gettysburg Avenue,0,1,"39.7807,-84.2531"
2015-06-07,Ohio,Columbus,1425 Demorest Drive,1,1,"39.9222,-83.0925"
2015-06-07,Ohio,Lebanon,Wilmington Road,0,1,"39.4301,-84.1592"
2015-06-07,Ohio,Cincinnati,4800 block of Hawaiian Terrace,0,1,"39.1842,-84.5634"
2015-06-07,Ohio,Cleveland,East 125th Street and Corlett Avenue,1,0,"41.4557,-81.5968"
2015-06-07,Ohio,Cleveland,East 123rd Street and Parkway Avenue,1,0,"41.5323,-81.6018"
2015-06-08,Ohio,Columbus,Medary Avenue,0,1,"40.0165,-83.0056"
2015-06-08,Ohio,Cincinnati,800 block of Findlay Street,0,2,"39.1163,-84.5272"
2015-06-08,Ohio,Warren,400 block of Forest Street,0,1,"41.246,-80.8139"
2015-06-08,Ohio,Cincinnati,Reading and Main,0,0,"39.2729,-84.4115"
2015-06-08,Ohio,Waterville,9000 block of River Rd,0,0,"41.4704,-83.7584"
2015-06-09,Ohio,Springfield,Linden and East Grand,0,1,"39.9115,-83.8052"
2015-06-09,Ohio,Findlay,800 block of West Sandusky Street,1,0,"41.0373,-83.6616"
2015-06-09,Ohio,Englewood,4000 block of Gateway Drive,0,1,"39.8521,-84.3105"
2015-06-09,Ohio,Cleveland,5300 Riverside Dr,0,0,"41.4105,-81.8351"
2015-06-09,Ohio,Cincinnati,1700 block of Chase Avenue,1,0,"39.1638,-84.5436"
2015-06-09,Ohio,Cincinnati,1700 block of Race Street,0,1,"39.1142,-84.5179"
2015-06-10,Ohio,Cincinnati (Silverton),West Fordham Place,0,1,"39.1824,-84.4048"
2015-06-10,Ohio,Doylestown,12000 block of Black Diamond Rd,0,0,"40.9457,-81.687"
2015-06-10,Ohio,Toledo,705 Balfe St,0,0,"41.6268,-83.5608"
2015-06-10,Ohio,Cincinnati,W. Fordham Place,0,1,"39.1824,-84.4048"
2015-06-10,Ohio,Cincinnati,1800 block of Hewitt Avenue,1,3,"39.1374,-84.472"
2015-06-11,Ohio,Cincinnati (Green Township),6000 block of Benken Lane,0,0,"39.1646,-84.6485"
2015-06-11,Ohio,Columbus,4600 block of Clare Driv,0,1,"39.9296,-83.1213"
2015-06-11,Ohio,Cleveland,West 58th and Bridge,1,0,"41.4806,-81.7264"
2015-06-11,Ohio,Cincinnati,Dayton and Whiteman,0,1,"39.1182,-84.526"
2015-06-11,Ohio,Hamilton,709 Gordon Smith Boulevard,1,0,"39.4338,-84.5732"
2015-06-12,Ohio,Maple Heights,Lee Road and Friend Avenue,0,1,"41.4205,-81.566"
2015-06-12,Ohio,Hamilton,1200 block of Lane Avenue,0,1,"39.389,-84.5614"
2015-06-12,Ohio,Akron,100 block of Roger Street,0,0,"41.07,-81.4818"
2015-06-12,Ohio,Springfield,3300 block of Eichelberger Ln,0,1,"39.905,-83.7521"
2015-06-13,Ohio,Warren,Colonial Street and Niles Road Southeast,0,0,"41.2226,-80.7978"
2015-06-13,Ohio,Elyria,711 Cleveland St,0,0,"41.3771,-82.077"
2015-06-13,Ohio,Cincinnati (Lockland),101 Mill Street,0,1,"39.2246,-84.451"
2015-06-13,Ohio,Columbus,643 Harrisburg Pike,0,0,"39.9437,-83.0361"
2015-06-13,Ohio,Cleveland,East 90th Place,0,0,"41.5139,-81.625"
2015-06-13,Ohio,Columbus,1623 E. Hudson Street,4,1,"40.0134,-82.9664"
2015-06-14,Ohio,Cleveland,West 85th Street and Detroit Avenue,0,0,"41.4807,-81.7432"
2015-06-14,Ohio,Cincinnati,5000 block of Hawaiian Terrace,1,0,"39.1842,-84.5634"
2015-06-14,Ohio,Columbus,Bernhard Road,0,1,"39.9568,-82.8806"
2015-06-14,Ohio,Cincinnati,2026 Harrison Ave,0,1,"39.1329,-84.5646"
2015-06-14,Ohio,Cincinnati (Lincoln Heights),Legget and Van Buren,1,0,"39.2462,-84.4569"
2015-06-14,Ohio,Akron,400 block of Beechwood Drive,0,0,"41.0871,-81.5469"
2015-06-14,Ohio,Wellston,West 13th Street,1,0,"39.1121,-82.5432"
2015-06-14,Ohio,Lyons,8200 block of OH 120,0,0,"41.7076,-84.0219"
2015-06-15,Ohio,Springfield,Rice and Josephine,1,0,"39.9088,-83.796"
2015-06-15,Ohio,Columbus,2727 Cleveland Avenue,0,1,"40.0234,-82.9651"
2015-06-15,Ohio,Springfield,Redmond Road,0,0,"39.9295,-83.7156"
2015-06-15,Ohio,Lancaster,100 block of South George Street,0,1,"39.7122,-82.6111"
2015-06-15,Ohio,Struthers,Hawthorne and Elm Street,0,0,"41.0564,-80.5942"
2015-06-15,Ohio,Cincinnati,900 block of Burton Avenue,1,0,"39.1517,-84.4855"
2015-06-16,Ohio,Cleveland,3000 block of Livingston Road,0,2,"41.4758,-81.5904"
2015-06-16,Ohio,Dayton,3700 block of West Third Street,1,0,"39.7462,-84.3238"
2015-06-16,Ohio,Cleveland,4000 block of East 150th Street,1,0,"41.4504,-81.5765"
2015-06-16,Ohio,Cincinnati,7111 Vine Street,0,2,"39.1948,-84.4797"
2015-06-16,Ohio,Dayton,1000 block of Robeson Place,0,0,"39.7425,-84.2222"
2015-06-16,Ohio,Dayton,Norris Drive,1,0,"39.8197,-84.2045"
2015-06-17,Ohio,Cincinnati (Westwood),3100 block of Ferncrest Court,0,1,"39.1458,-84.5832"
2015-06-17,Ohio,Columbus,4600 block of Tamarack Boulevard,0,1,"40.0615,-82.9709"
2015-06-17,Ohio,Cincinnati,200 block of Calhoun Street,0,0,"39.1284,-84.5148"
2015-06-17,Ohio,Cincinnati,900 block of Stream Ridge Lane,0,1,"39.067,-84.3453"
2015-06-18,Ohio,Cincinnati,Land Street and Clifton Ave,0,1,"39.1428,-84.5193"
2015-06-18,Ohio,Toledo,1400 block of Kelsey Avenue,0,1,"41.6458,-83.5111"
2015-06-18,Ohio,Dayton,I-75 South and Stewart Street,0,0,"39.7463,-84.206"
2015-06-19,Ohio,Springfield,1000 block of Buckeye Street,0,2,"39.913,-83.7956"
2015-06-19,Ohio,Miamisburg,8101 N Springboro Pike,0,1,"39.6349,-84.2274"
2015-06-19,Ohio,Cincinnati,Whetsel Avenue and Roe Street,2,1,"39.1557,-84.3937"
2015-06-19,Ohio,Toledo,Bates Road and Parkwood Avenue,0,1,"41.6834,-83.5573"
2015-06-19,Ohio,Columbus (Whitehall),Chandler Drive,0,1,"39.967,-82.8853"
2015-06-19,Ohio,Canton,8000 block of Nectar Drive,0,1,"40.7989,-81.3784"
2015-06-20,Ohio,Cincinnati,Shirley Place and Ferguson Rd,0,1,"39.1264,-84.6011"
2015-06-21,Ohio,Columbus,4600 block of Refugee Road,0,1,"39.9152,-82.8736"
2015-06-21,Ohio,Columbus,2100 block of Gennesse Avenue,1,0,"40.0188,-82.9544"
2015-06-21,Ohio,Toledo,702 Prouty Ave,0,1,"41.6291,-83.5562"
2015-06-21,Ohio,Columbus,East 5th Avenue and St. Clair Avenue,1,0,"39.9861,-82.9797"
2015-06-21,Ohio,Dayton,3400 block of Linden Avenue,0,0,"39.7475,-84.1347"
2015-06-21,Ohio,Columbus,East Hudson Street and Joyce Avenue,1,0,"40.0134,-82.9613"
2015-06-21,Ohio,Youngstown,1400 block of Oak Street,1,1,"41.0993,-80.6248"
2015-06-22,Ohio,Cleveland,Professor and College Ave,0,1,"41.4805,-81.6856"
2015-06-22,Ohio,Cincinnati,Livingston Street,0,1,"39.1155,-84.5273"
2015-06-22,Ohio,Westlake,Walden Drive,0,0,"41.4609,-81.9641"
2015-06-22,Ohio,Toledo,S. Sandusky St,0,0,"41.6773,-83.5036"
2015-06-22,Ohio,Cincinnati,1100 block of Race Street,1,0,"39.1073,-84.5159"
2015-06-23,Ohio,Cleveland,North Moreland Boulevard and Cormere Avenue,0,0,"41.4852,-81.5905"
2015-06-23,Ohio,Northfield (Sagamore Hills),500 block of Orchard Grove Drive,1,0,"41.3204,-81.5565"
2015-06-23,Ohio,Cleveland,East 35th Street and Longwood Avenue,1,0,"41.4918,-81.6642"
2015-06-23,Ohio,Cleveland,East 115th Street and St. Clair Avenue,1,0,"41.5411,-81.6049"
2015-06-23,Ohio,Cincinnati,Lincolnshire,0,2,"39.2859,-84.5329"
2015-06-23,Ohio,Cincinnati,1100 block of Race Street,0,1,"39.1073,-84.5159"
2015-06-24,Ohio,Dayton,955 block of Pruden Avenue,0,0,"39.7726,-84.1514"
2015-06-24,Ohio,Cincinnati,4900 block of Winneste Avenue,0,1,"39.1803,-84.511"
2015-06-24,Ohio,Spring Valley,2300 block of Schnebly Road,0,0,"39.6237,-84.0054"
2015-06-25,Ohio,Dayton,2131 W 3rd St,0,0,"39.7536,-84.2298"
2015-06-25,Ohio,Cincinnati,Epworth and Wardall Avenue,0,2,"39.1569,-84.599"
2015-06-25,Ohio,Cleveland,East 112th Street and Buckeye Road,0,2,"41.4815,-81.6071"
2015-06-25,Ohio,Dayton,2021 Palisades Dr,0,1,"39.8221,-84.203"
2015-06-25,Ohio,Cleveland,300 block of West Park,0,0,"41.4846,-81.5547"
2015-06-25,Ohio,Cleveland,Cable Avenue,0,1,"41.4681,-81.6465"
2015-06-25,Ohio,Lorain,100 block of East 19th Street,0,2,"41.4534,-82.1664"
2015-06-26,Ohio,Cleveland,Nevada Avenue,0,0,"41.4892,-81.6252"
2015-06-26,Ohio,Cincinnati,Orchard and Main Street,0,1,"39.1119,-84.5123"
2015-06-26,Ohio,Mansfield,222 E. Second St,1,0,"40.7569,-82.5074"
2015-06-26,Ohio,Amherst (South Amherst),200 block of West Main Street,1,0,"41.3575,-82.2456"
2015-06-26,Ohio,Cincinnati,Findlay and Baymiller,0,1,"39.1162,-84.5293"
2015-06-27,Ohio,Toledo,2620 119th Street,0,1,"41.714,-83.483"
2015-06-27,Ohio,Columbus,4600 International Gateway,0,0,"39.9975,-82.8889"
2015-06-27,Ohio,Cincinnati,1400 block of North Bend Road,0,1,"39.1969,-84.4769"
2015-06-27,Ohio,Columbus,0 block of N. James Road,1,0,"39.9849,-82.9085"
2015-06-28,Ohio,Akron,600 block of Corley Street,0,1,"41.0682,-81.4999"
2015-06-28,Ohio,Columbus,3650 Cypress Club Way,1,0,"40.0289,-82.9156"
2015-06-28,Ohio,Columbus,2400 block of Sullivant Avenue,0,1,"39.9457,-83.0629"
2015-06-28,Ohio,Cleveland,5300 Riverside Dr,0,0,"41.4105,-81.8351"
2015-06-28,Ohio,Cincinnati,3600 block of Irving Avenue,1,0,"39.1493,-84.5078"
2015-06-28,Ohio,Cincinnati,1740 Elmore St,1,0,"39.1561,-84.5456"
2015-06-28,Ohio,Cincinnati (Walnut Hills),East McMillan Street and Gilbert Avenue,0,1,"39.1259,-84.4903"
2015-06-29,Ohio,Canton,200 block of Millview Place SW,0,0,"40.7683,-81.3848"
2015-06-29,Ohio,Cleveland,West 65th Street and Lorain Avenue,0,1,"41.4746,-81.7302"
2015-06-29,Ohio,Akron,800 block of Orrin Street,0,1,"41.0858,-81.5614"
2015-06-29,Ohio,Akron,1100 block of LaCroix Avenue,0,1,"41.0642,-81.5493"
2015-06-29,Ohio,Cincinnati,1929 Losantiville Ave,0,1,"39.1914,-84.4547"
2015-06-29,Ohio,Dayton,2600 block of N. Main St,0,0,"39.7878,-84.212"
2015-06-29,Ohio,Akron,Stadelman Avenue,0,1,"41.0905,-81.5593"
2015-06-29,Ohio,Toledo,Elm Street and East Oakland Street,0,2,"41.6824,-83.5364"
2015-06-29,Ohio,Highland (county),Muskie Drive,2,0,"39.2027,-83.451"
2015-06-29,Ohio,Columbus,2790 Fern Avenue,0,1,"40.025,-82.9576"
2015-06-29,Ohio,Cleveland,East Archwood Avenue,0,1,"41.4526,-81.709"
2015-06-29,Ohio,Williamsfield,7710 Hayes Road,1,0,"41.5396,-80.6472"
2015-06-29,Ohio,Columbus,7400 block of North High Street,0,1,"40.1144,-83.0164"
2015-06-30,Ohio,Cincinnati,5100 block of Hawaiian Terrace,0,1,"39.1842,-84.5634"
2015-06-30,Ohio,Cleveland,3500 block of West 127th Street,0,1,"41.4574,-81.7769"
2015-06-30,Ohio,Cleveland (East Cleveland),Superior Avenue and Bender Avenue,0,1,"41.5231,-81.5942"
2015-07-01,Ohio,Lancaster,500 block of Frederick Circle N.,0,0,"39.7223,-82.5927"
2015-07-01,Ohio,Uhrichsville,400 block of East High Street,0,1,"40.3884,-81.3413"
2015-07-01,Ohio,Columbus,3420 Bexvie Avenue,0,1,"39.936,-82.9104"
2015-07-01,Ohio,Cleveland,E. 103rd and Folk Ave,1,1,"41.5359,-81.6172"
2015-07-01,Ohio,Toledo,Marion and Segur Avenue,0,1,"41.6366,-83.5557"
2015-07-02,Ohio,Sandusky,432 Perry St.,0,2,"41.4555,-82.7018"
2015-07-02,Ohio,Toledo,Lawrence and Delaware,0,1,"41.6709,-83.5648"
2015-07-02,Ohio,Sandusky,400 block of Perry St,0,2,"41.4563,-82.7023"
2015-07-03,Ohio,Dayton (Trotwood),5900 block of W. Third St.,1,1,"39.7639,-84.1647"
2015-07-03,Ohio,Campbell,Chambers Street,0,0,"41.0689,-80.5859"
2015-07-03,Ohio,Cleveland,1338 E. 92nd St.,0,1,"41.5197,-81.6236"
2015-07-03,Ohio,Cleveland,East 108th Street and Elk Avenue,0,1,"41.5434,-81.6109"
2015-07-03,Ohio,Toledo,Marion and Segur,0,1,"41.6366,-83.5557"
2015-07-04,Ohio,Cincinnati,Warsaw Avenue,0,1,"39.1099,-84.562"
2015-07-04,Ohio,Cleveland,2399 East 40th Street,0,1,"41.4932,-81.6572"
2015-07-04,Ohio,Cleveland,West 89th Street and Detroit Avenue,0,1,"41.4804,-81.7451"
2015-07-04,Ohio,Cleveland,5910 Fleet Ave,0,1,"41.4557,-81.648"
2015-07-04,Ohio,Cleveland,6207 Broadway Ave,0,1,"41.4638,-81.6467"
2015-07-04,Ohio,Cleveland,Lamontier Avenue and Woodhill Road,0,1,"41.478,-81.6204"
2015-07-05,Ohio,Dayton (Trotwood),4321 Salem Avenue,0,2,"39.8082,-84.2613"
2015-07-05,Ohio,Springfield,100 block of Sturgeon Street,1,0,"39.9021,-83.8151"
2015-07-05,Ohio,Cleveland,Woodland Avenue,0,1,"41.4881,-81.6393"
2015-07-05,Ohio,Cleveland,West 56th Street and Denison Avenue,0,1,"41.457,-81.7267"
2015-07-05,Ohio,Cincinnati,Virgil Road,0,1,"39.102,-84.5944"
2015-07-05,Ohio,Hamilton,100 block of Walnut Street,1,2,"39.3893,-84.6545"
2015-07-05,Ohio,Cincinnati,Hale and Harvey Avenues,0,2,"39.1404,-84.4983"
2015-07-05,Ohio,Dayton,2217 South Edwin C Moses Boulevard,0,0,"39.7325,-84.21"
2015-07-06,Ohio,Cincinnati,Race and Green,0,1,"39.1142,-84.5179"
2015-07-07,Ohio,Cincinnati,Reading Road and Rockdale Avenue,0,1,"39.1444,-84.4909"
2015-07-07,Ohio,Cincinnati,2800 block of Ashland Avenue,0,1,"39.1294,-84.4821"
2015-07-07,Ohio,Cincinnati,1800 block of Fairmount Avenue,2,0,"39.1301,-84.5544"
2015-07-07,Ohio,Columbus,1159 W Broad St,0,0,"39.9582,-83.0315"
2015-07-07,Ohio,Dayton,North Delmar Avenue,1,0,"39.7704,-84.144"
2015-07-07,Ohio,Dayton,2050 N. Gettysburg Ave,0,2,"39.7793,-84.2534"
2015-07-07,Ohio,Columbus,1383 S. Hamilton Road,1,1,"39.9466,-82.8777"
2015-07-07,Ohio,Dayton,Pointview Avenue,0,2,"39.793,-84.2103"
2015-07-07,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3,"41.4411,-81.5684"
2015-07-08,Ohio,Cincinnati,Vine Street and Green Street,0,1,"39.1144,-84.5162"
2015-07-08,Ohio,Akron,1000 block of Hardesty Boulevard,0,0,"41.0785,-81.5634"
2015-07-08,Ohio,Cincinnati,1900 block of Feltz Avenue,1,1,"39.1546,-84.5992"
2015-07-09,Ohio,Mansfield,50 Park Ave E,0,0,"40.7577,-82.5138"
2015-07-09,Ohio,Columbus,Augmont Avenue and Groveport Road,0,1,"39.8989,-82.9627"
2015-07-09,Ohio,Cleveland,West 73rd Street and Lorain Avenue,1,0,"41.473,-81.735"
2015-07-09,Ohio,Dayton,1000 block of Haller Avenue,0,0,"39.7391,-84.2311"
2015-07-10,Ohio,Cleveland,Shaker Boulevard and East 121st Street,1,0,"41.4838,-81.5983"
2015-07-10,Ohio,Zanesville,Pine and Baker,1,0,"39.9288,-82.0161"
2015-07-10,Ohio,Eldorado,500 block of Lowell Avenue,1,0,"39.9082,-84.672"
2015-07-10,Ohio,Cleveland,West 43rd Street and Carlyle Avenue,0,1,"41.4643,-81.7153"
2015-07-10,Ohio,Warren,1100 block of McMyler Street N.W.,0,0,"41.2396,-80.8349"
2015-07-10,Ohio,Columbus,900 block of Gibbard Avenue,0,1,"39.9842,-82.9803"
2015-07-10,Ohio,Cincinnati,Ferguson Road,0,1,"39.1325,-84.6004"
2015-07-10,Ohio,Cleveland,East 145th Street and Kinsman Avenue,0,1,"41.4644,-81.581"
2015-07-11,Ohio,Coshocton,810 S 2nd St,0,1,"40.2617,-81.8692"
2015-07-11,Ohio,Cleveland,St. Clair Avenue and East 149th Street,0,1,"41.5527,-81.5779"
2015-07-11,Ohio,Columbus,5400 block of Livingston Ave,1,0,"39.9433,-82.8507"
2015-07-11,Ohio,Cleveland,East 116th Street and Union Avenue,0,1,"41.4637,-81.6029"
